"subject_id","success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"subj_49",NA,NA,NA,NA,NA,"html-button-response",4,"2.0.0",106238,NA,13463,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>think about something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","think about something","take a walk","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_49",NA,NA,NA,NA,NA,"html-button-response",5,"2.0.0",115448,NA,9207,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>sit down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","sit down","experience pain","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_49",NA,NA,NA,NA,NA,"html-button-response",6,"2.0.0",119195,NA,3744,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>become hungry</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","become hungry","take a walk","experience pain","<p style=""font-size: 20px;"">The ability to <strong>take a walk</strong></p>",NA,NA,NA,NA,NA,NA
"subj_49",NA,NA,NA,NA,NA,"html-button-response",7,"2.0.0",123127,NA,3930,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>remember something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","remember something","take a walk","think about something","<p style=""font-size: 20px;"">The ability to <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_49",NA,NA,NA,NA,NA,"html-button-response",8,"2.0.0",128317,NA,5186,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>see something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","see something","take a walk","hear something","<p style=""font-size: 20px;"">The ability to <strong>hear something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_49",NA,NA,NA,NA,NA,"html-button-response",9,"2.0.0",132046,NA,3727,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>hear something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","hear something","take a walk","see something","<p style=""font-size: 20px;"">The ability to <strong>see something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_49",NA,NA,NA,NA,NA,"html-button-response",10,"2.0.0",136304,NA,4255,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>jump up and down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">The ability to <strong>sit down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_49",NA,NA,NA,NA,NA,"html-button-response",11,"2.0.0",146858,NA,10550,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get tired</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_49",NA,NA,NA,NA,NA,"html-button-response",12,"2.0.0",154454,NA,7593,"<p style=""font-size: 25px;"">For this question, please select ""The ability to <strong>choose what to do</strong>""</p>","0",NA,"attention_check",NA,NA,NA,"The ability to choose what to do","choose what to do",NA,NA,NA,NA,NA
"subj_49",NA,NA,NA,NA,NA,"html-button-response",13,"2.0.0",164309,NA,9853,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>feel scared</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","feel scared","see something","become hungry","<p style=""font-size: 20px;"">The ability to <strong>see something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_49",NA,NA,NA,NA,NA,"html-button-response",14,"2.0.0",169792,NA,5479,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>choose what to do</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","choose what to do","feel scared","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_49",NA,NA,NA,NA,NA,"html-button-response",15,"2.0.0",175230,NA,5436,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>take a walk</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","take a walk","think about something","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_49",NA,NA,NA,NA,NA,"html-button-response",16,"2.0.0",185997,NA,10765,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get sick</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","get sick","see something","get tired","<p style=""font-size: 20px;"">The ability to <strong>see something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_49",NA,NA,NA,NA,NA,"html-button-response",17,"2.0.0",199541,NA,13542,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>reach for something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","reach for something","become hungry","kick something","<p style=""font-size: 20px;"">The ability to <strong>become hungry</strong></p>",NA,NA,NA,NA,NA,NA
"subj_49",NA,NA,NA,NA,NA,"html-button-response",18,"2.0.0",205919,NA,6376,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>experience pain</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">The ability to <strong>feel scared</strong></p>",NA,NA,NA,NA,NA,NA
"subj_49",NA,NA,NA,NA,NA,"instructions",19,"2.0.0",225374,NA,19451,NA,NA,"[{""page_index"":0,""viewing_time"":19451}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_49",NA,NA,NA,NA,NA,"survey-html-form",20,"2.0.0",286952,"demographics_survey",61572,NA,"{""feedback"":""what supported or matched with a given ability"",""age"":""42"",""gender"":""Female"",""other_gender"":"""",""race"":""Black/African American"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}",NA,NA,NA,NA,NA,NA,NA,"what supported or matched with a given ability",42,"Non-Hispanic","Female","Black/African American"
"subj_50",TRUE,FALSE,"[]","[]","[]","preload",0,"2.0.0",46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_50",NA,NA,NA,NA,NA,"html-button-response",1,"2.0.0",9832,"consent",9783,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 4 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 4 minutes, your payment will amount to $1.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_50",NA,NA,NA,NA,NA,"instructions",2,"2.0.0",23497,NA,13664,NA,NA,"[{""page_index"":0,""viewing_time"":13663}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_50",NA,NA,NA,NA,NA,"html-button-response",3,"2.0.0",34649,NA,11149,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>hear something</strong>?</p>","0",NA,"intervention","hear something","take a walk","see something","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>",NA,NA,NA,NA,NA,NA
"subj_50",NA,NA,NA,NA,NA,"html-button-response",4,"2.0.0",45473,NA,10822,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>reach for something</strong>?</p>","0",NA,"intervention","reach for something","become hungry","kick something","<p style=""font-size: 20px;"">I would make them <strong>become hungry</strong></p>",NA,NA,NA,NA,NA,NA
"subj_50",NA,NA,NA,NA,NA,"html-button-response",5,"2.0.0",51134,NA,5660,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>experience pain</strong>?</p>","0",NA,"intervention","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">I would make them <strong>kick something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_50",NA,NA,NA,NA,NA,"html-button-response",6,"2.0.0",56827,NA,5691,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>remember something</strong>?</p>","0",NA,"intervention","remember something","take a walk","think about something","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_50",NA,NA,NA,NA,NA,"html-button-response",7,"2.0.0",60015,NA,3186,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>see something</strong>?</p>","1",NA,"intervention","see something","take a walk","hear something","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>",NA,NA,NA,NA,NA,NA
"subj_50",NA,NA,NA,NA,NA,"html-button-response",8,"2.0.0",66930,NA,6913,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>sit down</strong>?</p>","1",NA,"intervention","sit down","experience pain","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>experience pain</strong></p>",NA,NA,NA,NA,NA,NA
"subj_50",NA,NA,NA,NA,NA,"html-button-response",9,"2.0.0",73394,NA,6462,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>take a walk</strong>?</p>","0",NA,"intervention","take a walk","think about something","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_50",NA,NA,NA,NA,NA,"html-button-response",10,"2.0.0",76749,NA,3351,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>feel scared</strong>?</p>","0",NA,"intervention","feel scared","see something","become hungry","<p style=""font-size: 20px;"">I would make them <strong>see something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_50",NA,NA,NA,NA,NA,"html-button-response",11,"2.0.0",80206,NA,3456,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>get sick</strong>?</p>","1",NA,"intervention","get sick","see something","get tired","<p style=""font-size: 20px;"">I would make them <strong>get tired</strong></p>",NA,NA,NA,NA,NA,NA
"subj_50",NA,NA,NA,NA,NA,"html-button-response",12,"2.0.0",84486,NA,4278,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>choose what to do</strong>?</p>","0",NA,"intervention","choose what to do","feel scared","remember something","<p style=""font-size: 20px;"">I would make them <strong>remember something</strong></p>",NA,NA,NA,NA,NA,NA
